point_index,l_str_1,l_str_2,l_str_3,l_str_4,q_1,q_2,q_3,q_4,q_5,q_6,W_out_1,W_out_2,W_out_3,W_out_4,W_out_5,W_out_6,As_1_1,As_1_2,As_1_3,As_1_4,As_1_5,As_1_6,As_2_1,As_2_2,As_2_3,As_2_4,As_2_5,As_2_6,As_3_1,As_3_2,As_3_3,As_3_4,As_3_5,As_3_6,As_4_1,As_4_2,As_4_3,As_4_4,As_4_5,As_4_6,As_5_1,As_5_2,As_5_3,As_5_4,As_5_5,As_5_6,Keff_1_1,Keff_1_2,Keff_1_3,Keff_1_4,Keff_1_5,Keff_1_6,Keff_2_1,Keff_2_2,Keff_2_3,Keff_2_4,Keff_2_5,Keff_2_6,Keff_3_1,Keff_3_2,Keff_3_3,Keff_3_4,Keff_3_5,Keff_3_6,Keff_4_1,Keff_4_2,Keff_4_3,Keff_4_4,Keff_4_5,Keff_4_6,Keff_5_1,Keff_5_2,Keff_5_3,Keff_5_4,Keff_5_5,Keff_5_6,Keff_6_1,Keff_6_2,Keff_6_3,Keff_6_4,Keff_6_5,Keff_6_6
191,0.268143173276392,0.264887702983515,0.27444199804353,0.278541450159393,0.142174472944191,-0.04,-0.04,-0.0436332312998582,0.0523598775598299,-0.0785398163397448,125.20362010163,58.496200749899,159.958562653027,1.55516836917431,29.6314263614078,-13.5813172107023,-0.0482294689525085,0.0673172911011179,-0.00820435413970437,-0.00023826498193798,-0.00988596411449659,-0.00489816289926099,-0.50138442973336,-0.287007783444687,-0.0338019426888597,0.00216323055017226,-0.0154493112820696,0.0990908274670791,-0.497742444680311,-0.00773544966920229,-0.292510834173092,-0.00605869815724686,-0.0960465649057958,0.0128495568778576,-0.530477937993876,0.407500102401166,-0.0643655502934719,-0.00607787297457984,-0.0259055290392438,-0.113916966139076,-0.54408136053794,-0.0477063657382844,0.398522125796991,0.0078105993190041,0.116703492591189,0.0246337665316775,1477.54372024322,36.5025177851034,252.200171903659,-0.595370207207209,70.3583933698922,-63.0273375168719,36.5025177851033,2518.66227381708,-431.828183155315,-49.712686958477,-40.9925281566283,-517.947117901773,252.200171903659,-431.828183155315,6814.13905442989,71.4998491397508,1171.97689117799,43.2469727119976,-0.595370207207209,-49.712686958477,71.4998491397508,2.63091642097613,16.4817326451968,9.41567514510482,70.3583933698922,-40.9925281566283,1171.97689117799,16.4817326451968,250.107627455954,3.03027652616245,-63.0273375168719,-517.947117901773,43.2469727119976,9.41567514510482,3.03027652616245,124.743365966848
192,0.266749267875433,0.264630978551726,0.275554004862394,0.278224608109978,0.142174472944191,-0.04,-0.04,-0.0436332312998582,0.0523598775598299,-0.0698131700797732,125.441436562598,62.865892203643,160.326062760074,1.24563718049357,29.6816806963759,-14.2851191962942,-0.0492530981680592,0.0646877525710806,-0.00608579699255873,-0.000144198922092139,-0.00962559942011146,-0.00463502264125811,-0.500202702285469,-0.287276206982518,-0.0326905430591666,0.0022756187127631,-0.0150703239111298,0.0976146176561312,-0.497865166418319,-0.0142714028578986,-0.29160375398635,-0.00511256149951944,-0.0957845211884472,0.0134166509097703,-0.534535496281472,0.404046525560445,-0.0653831784535152,-0.00589265799001021,-0.0263491144118344,-0.114653852013617,-0.543600235090824,-0.0564217148251201,0.397566657868925,0.00672344918863781,0.11638383478283,0.0257100133867498,1479.1994533224,39.9217006388818,249.146501011263,-0.864684839730876,69.9547466381638,-60.6635695020263,39.9217006388818,2546.8010362812,-440.768987230927,-49.2095192772905,-41.9787314090042,-522.022692483946,249.146501011263,-440.768987230927,6802.33555335831,60.3579265785274,1170.96594701823,44.431604568894,-0.864684839730878,-49.2095192772905,60.3579265785274,2.35603481337233,14.1599120126534,9.36995107653896,69.9547466381638,-41.9787314090042,1170.96594701823,14.1599120126534,249.935322697837,3.25541014219938,-60.6635695020263,-522.022692483946,44.431604568894,9.36995107653896,3.25541014219938,125.200989972585
193,0.26535459155797,0.264362791795297,0.276664139537441,0.277894009189784,0.142174472944191,-0.04,-0.04,-0.0436332312998582,0.0523598775598299,-0.0610865238198015,125.638172646968,67.2528329068182,160.704403359659,0.935351989388086,29.7292622791585,-14.9890514197047,-0.0503669445768288,0.0619160158660978,-0.00390229644149427,-5.54007242844643e-05,-0.00935573783905087,-0.00435741402193855,-0.499056334838715,-0.287661165147159,-0.0316184228611636,0.00238181262492906,-0.014703778646564,0.0961796049100894,-0.497914500375343,-0.0207858194596147,-0.290657916479146,-0.00417163544043977,-0.0955000903360281,0.0139757604450717,-0.538623924650188,0.400487556433297,-0.066411337147678,-0.00569928511897835,-0.0267972614967564,-0.115374855958963,-0.542995976979613,-0.06509487712156,0.396569119182082,0.00564171951901141,0.116037832178489,0.0267718763656604,1480.93587394817,43.2410589144962,246.11669594822,-1.12640488348259,69.5495225571646,-58.2641043697684,43.2410589144961,2575.72989077638,-449.449578432691,-48.6851307941307,-42.938841217121,-526.155465649312,246.11669594822,-449.449578432691,6790.1450881486,49.2476059650486,1169.76717022872,45.5789000565392,-1.12640488348259,-48.6851307941307,49.2476059650486,2.12499391786166,11.8414636503629,9.32013947924859,69.5495225571647,-42.938841217121,1169.76717022872,11.8414636503629,249.692573025648,3.47662148103797,-58.2641043697684,-526.155465649312,45.5789000565392,9.32013947924859,3.47662148103797,125.663142563847
194,0.263958876564406,0.264083205725675,0.277771740490797,0.277549756231316,0.142174472944191,-0.04,-0.04,-0.0436332312998582,0.0523598775598299,-0.0523598775598299,125.793320691445,71.6569274736453,161.093443682698,0.624330911635582,29.7741420577798,-15.6930840410994,-0.0515693749484242,0.0589999143799949,-0.00165718418103749,2.78598442980968e-05,-0.00907682965617321,-0.00406549290704309,-0.497940067135587,-0.288161136784577,-0.0305842619724206,0.00248215717354821,-0.0143492010889473,0.0947845853111637,-0.497891101349305,-0.0272770741511265,-0.289674163118056,-0.00323640697803777,-0.0951936520284989,0.014526606358375,-0.542741077145662,0.396818946142046,-0.0674500199399162,-0.00549753657877418,-0.0272498254869851,-0.116078662613635,-0.542270002439492,-0.0737227410080931,0.395529970738968,0.00456595164627068,0.115665802010359,0.027818823829981,1482.75149704781,46.4421683775755,243.112730190613,-1.38053695627881,69.143168042969,-55.8258238868788,46.4421683775755,2605.42102383564,-457.861471379151,-48.1402856577513,-43.8716110988232,-530.340847206594,243.112730190613,-457.861471379151,6777.57799785067,38.1724362315004,1168.38194417916,46.6876692017499,-1.38053695627881,-48.1402856577513,38.1724362315004,1.93764440477519,9.52799569142898,9.26634571958289,69.1431680429689,-43.8716110988232,1168.38194417916,9.52799569142898,249.379683208355,3.69370822474862,-55.8258238868788,-530.340847206594,46.6876692017499,9.26634571958289,3.69370822474862,126.12902960935
195,0.262562049865991,0.26379226929485,0.278877210493388,0.27719194004121,0.142174472944191,-0.04,-0.04,-0.0436332312998582,0.0523598775598299,-0.0436332312998582,125.906639024049,76.0778790866925,161.49308193856,0.312596031837254,29.8163088606735,-16.3971249217973,-0.0528586437415131,0.0559376585603909,0.000646134567918551,0.000105329505696746,-0.00878934048350711,-0.00375945854400036,-0.49684928738596,-0.288774317436477,-0.0295867459197955,0.00257697983695104,-0.0140061391924371,0.093428412070478,-0.497795630300593,-0.0337435923381863,-0.288653368344647,-0.00230735018334555,-0.0948655990362833,0.0150689214700153,-0.546886768092461,0.393033010663144,-0.0684981802906829,-0.00528718010241225,-0.0277064988410082,-0.116763391114103,-0.541423783610298,-0.0823022751296661,0.394449747657713,0.00349667792259267,0.115268088923146,0.0288503431088905,1484.64586999671,49.5073786864973,240.136279307143,-1.62710883730636,68.7361091245573,-53.3458197139733,49.5073786864974,2635.84498327108,-465.99628545972,-47.5758060556369,-44.7757761972901,-534.574231749869,240.136279307143,-465.99628545972,6764.64654617906,27.1358971316627,1166.81227469991,47.7567348644421,-1.62710883730636,-47.5758060556369,27.1358971316627,1.79379160079975,7.22109933927526,9.20868889715626,68.7361091245573,-44.7757761972901,1166.81227469991,7.22109933927526,248.997176736731,3.90646530685741,-53.3458197139733,-534.574231749869,47.7567348644421,9.20868889715626,3.90646530685741,126.597942640616
196,0.261163648209138,0.263490124768181,0.279980186555231,0.276820701346082,0.142174472944191,-0.04,-0.04,-0.0436332312998582,0.0523598775598299,-0.0349065850398866,125.977756585895,80.5154884779497,161.903194921098,0.000168679926783085,29.855749483128,-17.1011110505164,-0.0542329001552662,0.0527278468490142,0.00300419021415095,0.000176772012517769,-0.00849374992881069,-0.00343955415808343,-0.495778824953669,-0.289498819731751,-0.0286246501919881,0.00266658276200022,-0.0136741371497837,0.0921098172254437,-0.497628974248483,-0.0401838387413162,-0.287596404619228,-0.00138492678691685,-0.09451636988369,0.0156024560465019,-0.551059001961068,0.389124325255099,-0.0695554521125975,-0.00506799832910433,-0.0281670566087406,-0.117427470428914,-0.540458972804247,-0.0908304688560607,0.393328865506334,0.0024344208753284,0.114845034746903,0.0298659315084411,1486.61884952164,52.4186237051138,237.189066518172,-1.86615744240733,68.3288098700248,-50.8211548910214,52.4186237051137,2666.97155076647,-473.846113970511,-46.9925459777604,-45.6501364248274,-538.85083294398,237.189066518172,-473.846113970511,6751.36154703677,16.1414059969265,1165.05987276471,48.7850037797652,-1.86615744240733,-46.9925459777604,16.1414059969265,1.69319541506871,4.92234996604042,9.14729066085653,68.3288098700248,-45.6501364248274,1165.05987276471,4.92234996604042,248.545545593855,4.11469748970493,-50.8211548910214,-538.85083294398,48.7850037797652,9.14729066085653,4.11469748970493,127.069097420109
197,0.259763872710395,0.263176797464811,0.281080782916808,0.276436152827065,0.142174472944191,-0.04,-0.04,-0.0436332312998582,0.0523598775598299,-0.0261799387799149,126.006390917557,84.9695133687302,162.323640307863,-0.312929661639557,29.8924378268882,-17.8049766780565,-0.0556901954101825,0.0493694755051059,0.00541345788438266,0.000241968622165833,-0.008190550250999,-0.00310606740752258,-0.49472507483469,-0.290332438962184,-0.0276966987233707,0.00275126023265392,-0.0133527837805642,0.0908277510826139,-0.497391809192121,-0.046596346176481,-0.286504207198024,-0.000469583036383293,-0.094146382392513,0.0161269679996845,-0.555256490305414,0.385085804745643,-0.0706209571679591,-0.00483977082468045,-0.0286311825920765,-0.11806902882191,-0.539377240748728,-0.0993044146785072,0.392167864890239,0.00137969314777939,0.114397015960718,0.0308651087397584,1488.67098167225,55.1582821316787,234.272568600668,-2.09773968934376,67.9216743446531,-48.2490712882912,55.1582821316787,2698.76795355855,-481.403328008082,-46.3913954896697,-46.4935079989019,-543.165579750772,234.272568600668,-481.403328008082,6737.73569255075,5.19231185482229,1163.12689199301,49.7714288355736,-2.09773968934376,-46.3913954896697,5.19231185482229,1.63557140002665,2.63330421137512,9.08227835504247,67.921674344653,-46.4935079989019,1163.12689199301,2.63330421137512,248.025402285884,4.31821219877196,-48.2490712882912,-543.165579750772,49.7714288355736,9.08227835504247,4.31821219877196,127.541714312057
198,0.258362420286149,0.262852359974212,0.282178667456592,0.27603840032234,0.142174472944191,-0.04,-0.04,-0.0436332312998582,0.0523598775598299,-0.0174532925199433,125.992067797573,89.4397154833519,162.754289561129,-0.626676416660847,29.9263533423918,-18.5086502654373,-0.0572284902196753,0.045861947258607,0.00787036640612224,0.000300718504263624,-0.00788024500811699,-0.00275933069122248,-0.493683629334445,-0.291272965577085,-0.0268017220618718,0.00283128139604005,-0.0130416591683705,0.0895810150262055,-0.497084938050204,-0.0529796942806936,-0.285377720101766,0.0004382486087752,-0.0937560838651761,0.0166422307806471,-0.559476792083217,0.380911739171272,-0.0716942201087367,-0.00460228831124496,-0.0290986058514441,-0.118686374561436,-0.538180316278897,-0.107721291109961,0.390967343053594,0.000332996387327446,0.113924432479816,0.0318474145679225,1490.8030086733,57.7086635065725,231.388097666774,-2.32192245173628,67.515089479165,-45.626825159899,57.7086635065725,2731.20039195033,-488.660686826991,-45.7732731931331,-47.3047585737033,-547.51311638178,231.388097666774,-488.660686826991,6723.78068434621,-5.70811245399012,1161.01521045426,50.7150339868593,-2.32192245173628,-45.7732731931331,-5.70811245399012,1.62059078289521,0.355496106765615,9.01378107860906,67.515089479165,-47.3047585737033,1161.01521045426,0.355496106765615,247.437302810329,4.51682649281204,-45.626825159899,-547.51311638178,50.7150339868593,9.01378107860906,4.51682649281204,128.014900470608
199,0.256959259299124,0.262516956897828,0.283273921164166,0.275627599442379,0.142174472944191,-0.04,-0.04,-0.0436332312998582,0.0523598775598299,-0.00872664625997165,125.934605293811,93.9258125539902,163.195026686497,-0.941047991081408,29.9574917130728,-19.212053995617,-0.0588456624117952,0.0422050787411601,0.0103713071490684,0.000352839081907323,-0.00756334770335183,-0.00239972130289496,-0.492650820583097,-0.292318034793457,-0.0259385559622859,0.0029069034853978,-0.0127403702234759,0.0883685121933234,-0.496709337932137,-0.0593325136135062,-0.28421788983984,0.00133815058398736,-0.0933459582776926,0.0171480354470211,-0.56371800013896,0.376594939121216,-0.0727742966441969,-0.0043553418467338,-0.0295689673866818,-0.119277537226387,-0.536870101217782,-0.116078306152681,0.389727781080472,-0.00070517862501479,0.113427681128608,0.0328123998268588,1493.0167531133,60.0525418742174,228.536861663184,-2.53878857013965,67.1094781734949,-42.9518446937672,60.0525418742174,2764.23420937283,-495.611318486631,-45.1391532493224,-48.082782750301,-551.888275350351,228.536861663184,-495.611318486631,6709.50894605658,-16.5566676638688,1158.72715756389,51.6148955585829,-2.53878857013965,-45.1391532493224,-16.5566676638688,1.64788339279497,-1.90956199029539,8.94194193008998,67.1094781734949,-48.082782750301,1158.72715756389,-1.90956199029539,246.782015403963,4.71035827212291,-42.9518446937672,-551.888275350351,51.6148955585829,8.94194193008998,4.71035827212291,128.487897166463
200,0.256070738443864,0.262179510382861,0.284365954350077,0.275211832266821,0.142174472944191,-0.04,-0.04,-0.0436332312998582,0.0523598775598299,0,125.957710960351,98.4937435313385,163.648775168885,-1.25739437509563,29.9910503995814,-19.9486278339381,-0.0605395146586397,0.0383991066443435,0.0129126426909798,0.00039816630774806,-0.00724038043435883,-0.00202766142559558,-0.492571345261886,-0.293437472122378,-0.025051577138872,0.0029873191382287,-0.0124725055413687,0.0873570824829206,-0.496283913061726,-0.065653199712942,-0.283023354923412,0.00222974275626569,-0.092919296519005,0.0176447052318319,-0.567976642723156,0.372130502319461,-0.0738609142588141,-0.00409873716968526,-0.0300419992303805,-0.119840884398254,-0.535465235251202,-0.124364244325744,0.388425920350905,-0.00173418536790489,0.112903641164621,0.0337582518365992,1495.55253048123,62.1498688552458,225.745764490564,-2.75004024051816,66.7256745299513,-40.2550225414685,62.1498688552458,2797.43404397547,-502.388337049258,-44.4975314653652,-48.8444476403902,-556.36364325792,225.745764490564,-502.388337049258,6695.20491216131,-27.3410622113058,1156.42883056023,52.4896909323463,-2.75004024051816,-44.4975314653652,-27.3410622113058,1.71748443748685,-4.15649540681125,8.870751829599,66.7256745299513,-48.8444476403902,1156.42883056023,-4.15649540681125,246.127303564672,4.89839617465979,-40.2550225414685,-556.36364325792,52.4896909323463,8.870751829599,4.89839617465979,129.027793453062
201,0.255947626798299,0.261844064009083,0.285454173630214,0.27479476354685,0.142174472944191,-0.04,-0.04,-0.0436332312998582,0.0523598775598299,0.00872664625997165,126.12234166776,103.178283641209,164.116482714801,-1.57657124365335,30.0295610027334,-20.7354263018451,-0.0623077822693699,0.0344446925560044,0.0154907152759986,0.000436554876208417,-0.00691187255092522,-0.00164361796084782,-0.493822959610248,-0.29463930332999,-0.0241167844856528,0.00307739294209465,-0.0122476928269269,0.0866186946530671,-0.495817426413655,-0.0719409389560377,-0.28179436938901,0.00311273788340921,-0.0924778818389378,0.0181323565008951,-0.57224900961955,0.36751362127358,-0.0749538043584154,-0.00383228577773986,-0.0305174236846252,-0.120374772523111,-0.533975434792591,-0.13257252416142,0.387052498728636,-0.00275336571668834,0.112351384119047,0.0346838658168477,1498.51116116907,63.990836542801,223.031222625105,-2.95689056076427,66.3736949522529,-37.5460432142901,63.990836542801,2830.59118282179,-509.043153867775,-43.8528224736805,-49.5949209197225,-560.980883816759,223.031222625105,-509.043153867775,6681.00269449006,-38.0591207402697,1154.20206001553,53.3459178341028,-2.95689056076427,-43.8528224736805,-38.0591207402697,1.82892784239524,-6.38398601959948,8.80227755246409,66.3736949522529,-49.5949209197225,1154.20206001553,-6.38398601959948,245.506756399171,5.08040328830523,-37.5460432142901,-560.980883816759,53.3459178341028,8.80227755246409,5.08040328830523,129.668434876214
202,0.255818585849364,0.261497454323047,0.286537028832628,0.274364370462933,0.142174472944191,-0.04,-0.04,-0.0436332312998582,0.0523598775598299,0.0174532925199433,126.242523163891,107.881851294987,164.593411370056,-1.89659803332415,30.0652617948784,-21.5227740152644,-0.0641481410013348,0.0303429264271051,0.0181018550357214,0.000467878373437715,-0.00657835932571236,-0.00124810218675701,-0.494958107007643,-0.295968955077461,-0.0232155263399698,0.00316405894090066,-0.0120291121430334,0.0858979933701122,-0.495283672607413,-0.0781952111852311,-0.280535601134546,0.00398677031066206,-0.0920180102670959,0.0186100640462724,-0.576529443900102,0.362743149744621,-0.0760537973460485,-0.0035558128890771,-0.0309951374665152,-0.120878158417115,-0.532377302086441,-0.140713661273998,0.385644930146452,-0.00376248586505332,0.111776883136585,0.0355909577049462,1501.53230851134,65.5981321079989,220.355933845233,-3.15716526524717,66.0230950275847,-34.770561925751,65.5981321079989,2864.26947793085,-515.358541093312,-43.1947978640749,-50.3057240963629,-565.620089116211,220.355933845233,-515.358541093312,6666.50136587961,-48.7237017495932,1151.80328410303,54.1530489787756,-3.15716526524717,-43.1947978640749,-48.7237017495932,1.98101218700851,-8.59723648041884,8.73093777138904,66.0230950275847,-50.3057240963629,1151.80328410303,-8.59723648041884,244.820730773898,5.25652905405232,-34.770561925751,-565.620089116211,54.1530489787756,8.73093777138904,5.25652905405232,130.307665281936
203,0.25568438796959,0.261139326574808,0.287616525096383,0.273921585919314,0.142174472944191,-0.04,-0.04,-0.0436332312998582,0.0523598775598299,0.0261799387799149,126.319044912802,112.604112617603,165.078551520041,-2.2174312332208,30.0977913851256,-22.3105253294005,-0.0660582148426589,0.0260953286231602,0.0207423879457569,0.00049202936687818,-0.00624038064250992,-0.000841669239764102,-0.495982031002988,-0.297419551015402,-0.0223461059048733,0.00324749090435015,-0.0118165072678866,0.0851944029928979,-0.494682689234093,-0.0844148505427365,-0.279248189275796,0.00485147960721443,-0.0915400483004708,0.0190776403274594,-0.580818449181376,0.357804831817458,-0.0771576569308765,-0.00326912191126924,-0.03147434542826,-0.121347730429695,-0.530674633363532,-0.148784441090893,0.384201550124275,-0.00476109597690098,0.111180275902901,0.0364790364433991,1504.62263886118,66.9546999750624,217.722339937235,-3.35100418569095,65.674337470658,-31.9263375561671,66.9546999750624,2898.43255582349,-521.326975727005,-42.524582309856,-50.975589635583,-570.27649945291,217.722339937235,-521.326975727005,6651.72193170123,-59.3319778423553,1149.23712541893,54.9100902529171,-3.35100418569095,-42.524582309856,-59.3319778423553,2.17328399308392,-10.7948623882494,8.6568726370567,65.674337470658,-50.975589635583,1149.23712541893,-10.7948623882494,244.070654586369,5.42659297692839,-31.9263375561671,-570.27649945291,54.9100902529171,8.6568726370567,5.42659297692839,130.945060149759
204,0.255544202319576,0.260770098651957,0.288691065247914,0.273465682821408,0.142174472944191,-0.04,-0.04,-0.0436332312998582,0.0523598775598299,0.0349065850398866,126.350029667791,117.344696887673,165.572727557785,-2.53905311962977,30.1274732650947,-23.0985383840822,-0.0680355837187405,0.0217038505161713,0.0234086434931645,0.000508919436553575,-0.00589847970609974,-0.00042491741497165,-0.496896943598317,-0.298984751625057,-0.0215071033424838,0.00332782504587661,-0.011609571991791,0.084506912686966,-0.494016097039589,-0.0905987475620194,-0.277933092666558,0.00570652767940698,-0.091044618345661,0.0195349600526473,-0.585109711768806,0.352697751533302,-0.0782662029339127,-0.0029720566279316,-0.0319549138932929,-0.121782413434868,-0.52886774621915,-0.156783548314171,0.382725612382794,-0.00574880985265858,0.110562430822618,0.0373479318914657,1507.78495805374,68.0430809217188,215.12759290888,-3.53848286788172,65.327289942294,-29.0110963114263,68.0430809217188,2933.03357769179,-526.946605540063,-41.8433866756057,-51.6043059228601,-574.941416224284,215.12759290888,-526.946605540063,6636.67257766323,-69.8810201055352,1146.50409532078,55.6170468476862,-3.53848286788172,-41.8433866756057,-69.8810201055352,2.40524947186525,-12.9754500521384,8.58026114356915,65.327289942294,-51.6043059228601,1146.50409532078,-12.9754500521384,243.256656203237,5.59055436408269,-29.0110963114263,-574.941416224284,55.6170468476862,8.58026114356915,5.59055436408269,131.578759608644
205,0.255398526285013,0.260389978849847,0.289761012096345,0.272997161370814,0.142174472944191,-0.04,-0.04,-0.0436332312998582,0.0523598775598299,0.0436332312998582,126.335776851278,122.103416886445,166.075590445875,-2.86143317010137,30.1542269165096,-23.8867368114596,-0.0700777910745406,0.017170873574997,0.0260969620329091,0.000518479150401317,-0.00555320177747391,1.51271969974596e-06,-0.497707079355202,-0.300658490801788,-0.0206970478215012,0.00340521111424617,-0.0114080719843444,0.0838349528143456,-0.493285101395921,-0.0967458629991419,-0.276591339582248,0.00655159355306801,-0.0905322841082923,0.019981899916164,-0.589400121410766,0.347413729644903,-0.0793779655756598,-0.00266445676862997,-0.0324363090199512,-0.122179850280586,-0.526959613855971,-0.164708430722,0.381216789692572,-0.00672521876209236,0.109923703568659,0.0381972736398045,1511.0262770182,68.8464884820302,212.572420537149,-3.71973397120942,64.9823653406776,-26.022775773448,68.8464884820302,2968.03247889279,-532.212918082069,-41.1524324032199,-52.1910894767584,-579.609335804621,212.572420537149,-532.212918082069,6621.36839508994,-80.368085201577,1143.60767501192,56.2734163825185,-3.71973397120942,-41.1524324032199,-80.368085201577,2.67638161922855,-15.1376500719537,8.50127821582457,64.9823653406776,-52.1910894767584,1143.60767501192,-15.1376500719537,242.379999910921,5.74828779335195,-26.022775773448,-579.609335804621,56.2734163825185,8.50127821582457,5.74828779335195,132.208116677402
206,0.267695810867136,0.257128958055081,0.271199080937465,0.285732038288978,0.142174472944191,-0.04,-0.04,-0.0349065850398866,0,-0.0872664625997165,121.714317419054,56.4328242141175,207.816477674174,3.13320994964473,37.9222287162684,-13.0412850042712,-0.0353301753754334,0.0857494038649362,-0.126115473388542,-0.000530237397998837,-0.0231464017286352,-0.00704220007231311,-0.500497104356696,-0.279015582118456,-0.0742258301679394,-0.00382267564859252,-0.0191960235706531,0.0979339371145305,-0.491704031175506,0.00276158013444251,-0.297788789900801,-0.00700135152798281,-0.0885412167570317,0.0107394207343255,-0.521145886736902,0.403684615278567,-0.112699722834261,-0.00021098135788088,-0.0311478601151676,-0.110594414494116,-0.570681390310077,-0.0429014833641143,0.373916647047434,0.00791483670587086,0.120720184529011,0.0259307123131048,1447.96964871989,8.39011865918421,242.071759172399,-1.31895519950085,31.9404177986125,-62.6885848988859,8.39011865918422,2423.13285990088,-454.750774096133,-29.1829333289162,-41.5103029318048,-503.974469415786,242.071759172399,-454.750774096133,6726.0379474238,77.314210012249,1140.28942432726,45.7117432303211,-1.31895519950085,-29.1829333289162,77.314210012249,2.21319917045334,17.8206663405411,4.00669733873811,31.9404177986125,-41.5103029318048,1140.28942432726,17.8206663405411,239.859197262943,4.41169671621389,-62.6885848988859,-503.974469415786,45.7117432303211,4.0066973387381,4.41169671621389,121.75194705075
207,0.266224056951008,0.25700151736971,0.272229707104761,0.285401765986006,0.142174472944191,-0.04,-0.04,-0.0349065850398866,0,-0.0785398163397448,122.058629058184,60.8062692784678,208.225408520536,2.78416365614196,37.9996362447083,-13.7461686407148,-0.0362802053162282,0.0838847935576244,-0.123277125927425,-0.000306075029276771,-0.0228232180904555,-0.00684922082238824,-0.499234895872931,-0.279455761332484,-0.0727394767120097,-0.00357495868505063,-0.0187271366735055,0.0964833771260069,-0.492164847698594,-0.00349861653531208,-0.297056941167373,-0.00616085519487195,-0.088385032238844,0.0112482868799874,-0.524820813619215,0.400489927036739,-0.114254034086929,5.60484997937088e-05,-0.0316893307526784,-0.111336753068769,-0.57015424237776,-0.0522321031932064,0.37309894793445,0.00672503985317204,0.120425560096811,0.0271359389796528,1449.99222605342,11.7886551714756,237.697042927419,-1.31970527049715,31.4766320660082,-60.4531020147008,11.7886551714756,2451.86458441081,-467.254879503355,-28.5056634110528,-43.2470823367062,-508.230836716605,237.697042927419,-467.254879503355,6715.42591419519,66.3525182643762,1139.72383715333,47.3990718389311,-1.31970527049716,-28.5056634110528,66.3525182643762,1.91525347984081,15.5794960843982,3.93273705270978,31.4766320660082,-43.2470823367062,1139.72383715333,15.5794960843982,239.848810857195,4.71668053097896,-60.4531020147008,-508.230836716605,47.3990718389311,3.93273705270978,4.71668053097896,122.262265150115
208,0.264747894009373,0.256868635954627,0.273255588152832,0.285056449077237,0.142174472944191,-0.04,-0.04,-0.0349065850398866,0,-0.0698131700797732,122.366337624015,65.1990192931148,208.645719293031,2.43403186363444,38.0747399423566,-14.4517648858799,-0.0373330633752959,0.0818591367279088,-0.120333275343495,-8.94939678354107e-05,-0.022484224853484,-0.00663920842335159,-0.498003414159697,-0.279997425126271,-0.0713067479200415,-0.00333842155810176,-0.0182735460801934,0.095069420243664,-0.492567735190157,-0.00974700440852514,-0.296292585064399,-0.00532339985058201,-0.0882115352946961,0.0117516718501618,-0.528518341127532,0.397219364781232,-0.115835874720998,0.000332526188719137,-0.0322387055448441,-0.112068772811556,-0.569487146073822,-0.0615198490528176,0.372240884940903,0.00554079237876615,0.120102347992187,0.0283259813327958,1452.12140647761,15.1212273822147,233.337871339916,-1.31209404085015,31.0244080861613,-58.1847179470401,15.1212273822147,2481.47631358136,-479.533647589833,-27.7859060621607,-44.9614746416742,-512.562356876859,233.337871339916,-479.533647589833,6704.44147474958,55.4170802212401,1138.98472476686,49.0508576771551,-1.31209404085014,-27.7859060621607,55.4170802212401,1.66003351715743,13.3390478857883,3.85221949152596,31.0244080861613,-44.9614746416742,1138.98472476686,13.3390478857883,239.775110735113,5.01701976611468,-58.1847179470401,-512.562356876859,49.0508576771551,3.85221949152596,5.01701976611468,122.781030889882
209,0.263266140674638,0.256730178098604,0.274275327398398,0.2846957296156,0.142174472944191,-0.04,-0.04,-0.0349065850398866,0,-0.0610865238198015,122.6357004525,69.6110962452603,209.077453686412,2.08282005583831,38.1475751635669,-15.1580160924057,-0.0384870724258188,0.079669204682189,-0.11728819237654,0.000119061933066358,-0.0221299756505682,-0.00641221227389434,-0.496796074411175,-0.280639934669153,-0.0699257017144809,-0.0031125205963468,-0.0178346281373476,0.0936908279569848,-0.492912573977643,-0.0159825015206165,-0.295496481247171,-0.00448933401379294,-0.0880209329988652,0.0122493637298402,-0.532235507657797,0.393871929519336,-0.117446466145975,0.000618715190360524,-0.032796092806003,-0.112789792509962,-0.568680709791861,-0.070761615953278,0.371344362308186,0.00436270929310084,0.119751101206084,0.0295002998910526,1454.35226009732,18.3687556824934,228.997408200298,-1.29665274016282,30.5840987065251,-55.879836947469,18.3687556824934,2511.93603716914,-491.577231670583,-27.0245943441289,-46.6514827622961,-516.962568088801,228.997408200298,-491.577231670583,6693.09031314909,44.5110961810151,1138.07155066896,50.6656390529677,-1.29665274016282,-27.0245943441289,44.5110961810151,1.44744343726399,11.1007270429473,3.76532950803033,30.5840987065251,-46.6514827622961,1138.07155066896,11.1007270429473,239.637604246582,5.31240391287438,-55.879836947469,-516.962568088801,50.6656390529677,3.76532950803032,5.31240391287438,123.306768607107
